month,rank,char,opp,score
202502,40,E. HONDA,GUILE,4.923
202502,40,E. HONDA,JAMIE,5.327
202502,40,E. HONDA,MAI,5.000
202502,40,E. HONDA,AKUMA,5.069
202502,40,E. HONDA,A.K.I.,5.046
202502,40,E. HONDA,RYU,4.864
202502,40,CHUN-LI,BLANKA,4.797
202502,40,CHUN-LI,KIMBERLY,5.050
202502,40,CHUN-LI,DHALSIM,4.751
202502,40,CHUN-LI,E. HONDA,5.153
202502,40,CHUN-LI,JP,4.818
202502,40,CHUN-LI,CAMMY,4.886
202502,40,CHUN-LI,MARISA,4.941
202502,40,CHUN-LI,LUKE,5.251
202502,40,CHUN-LI,M. BISON,4.770
202502,40,CHUN-LI,DEE JAY,5.135
202502,40,CHUN-LI,JURI,5.184
202502,40,CHUN-LI,LILY,4.592
202502,40,CHUN-LI,ED,5.380
202502,40,CHUN-LI,MANON,5.133
202502,40,CHUN-LI,KEN,5.227
202502,40,CHUN-LI,TERRY,5.047
202502,40,CHUN-LI,RASHID,5.188
202502,40,CHUN-LI,ZANGIEF,5.052
202502,40,CHUN-LI,GUILE,4.933
202502,40,CHUN-LI,JAMIE,4.732
202502,40,CHUN-LI,MAI,5.097
202502,40,CHUN-LI,AKUMA,5.188
202502,40,CHUN-LI,A.K.I.,4.994
202502,40,CHUN-LI,RYU,5.220
202502,40,JP,BLANKA,4.919
202502,40,JP,KIMBERLY,4.517
202502,40,JP,DHALSIM,4.105
202502,40,JP,E. HONDA,5.063
202502,40,JP,CHUN-LI,5.205
202502,40,JP,CAMMY,4.832
202502,40,JP,MARISA,5.192
202502,40,JP,LUKE,4.854
202502,40,JP,M. BISON,4.493
202502,40,JP,DEE JAY,5.153
202502,40,JP,JURI,4.782
202502,40,JP,LILY,5.634
202502,40,JP,ED,5.082
202502,40,JP,MANON,5.370
202502,40,JP,KEN,5.124
202502,40,JP,TERRY,5.063
202502,40,JP,RASHID,4.987
202502,40,JP,ZANGIEF,5.766
202502,40,JP,GUILE,5.927
202502,40,JP,JAMIE,5.301
202502,40,JP,MAI,5.091
202502,40,JP,AKUMA,4.658
202502,40,JP,A.K.I.,5.291
202502,40,JP,RYU,5.305
202502,40,CAMMY,BLANKA,4.494
202502,40,CAMMY,KIMBERLY,4.912
202502,40,CAMMY,DHALSIM,5.375
202502,40,CAMMY,E. HONDA,4.595
202502,40,CAMMY,CHUN-LI,5.098
202502,40,CAMMY,JP,5.210
202502,40,CAMMY,MARISA,4.796
202502,40,CAMMY,LUKE,5.090
202502,40,CAMMY,M. BISON,5.095
202502,40,CAMMY,DEE JAY,4.615
202502,40,CAMMY,JURI,5.050
202502,40,CAMMY,LILY,4.829
202502,40,CAMMY,ED,5.041
202502,40,CAMMY,MANON,4.715
202502,40,CAMMY,KEN,5.115
202502,40,CAMMY,TERRY,5.021
202502,40,CAMMY,RASHID,5.074
202502,40,CAMMY,ZANGIEF,4.723
202502,40,CAMMY,GUILE,5.182
202502,40,CAMMY,JAMIE,4.827
202502,40,CAMMY,MAI,5.113
202502,40,CAMMY,AKUMA,5.418
202502,40,CAMMY,A.K.I.,5.143
202502,40,CAMMY,RYU,5.173
202502,40,MARISA,BLANKA,4.652
202502,40,MARISA,KIMBERLY,4.895
202502,40,MARISA,DHALSIM,4.271
202502,40,MARISA,E. HONDA,4.989
202502,40,MARISA,CHUN-LI,5.108
202502,40,MARISA,JP,4.821
202502,40,MARISA,CAMMY,5.173
202502,40,MARISA,LUKE,5.138
202502,40,MARISA,M. BISON,5.283
202502,40,MARISA,DEE JAY,5.510
202502,40,MARISA,JURI,4.645
202502,40,MARISA,LILY,4.605
202502,40,MARISA,ED,4.837
202502,40,MARISA,MANON,4.939
202502,40,MARISA,KEN,5.039
202502,40,MARISA,TERRY,4.945
202502,40,MARISA,RASHID,4.736
202502,40,MARISA,ZANGIEF,5.194
202502,40,MARISA,GUILE,5.825
202502,40,MARISA,JAMIE,5.191
202502,40,MARISA,MAI,4.950
202502,40,MARISA,AKUMA,5.167
202502,40,MARISA,A.K.I.,4.996
202502,40,MARISA,RYU,5.044
202502,40,LUKE,BLANKA,4.962
202502,40,LUKE,KIMBERLY,4.931
202502,40,LUKE,DHALSIM,5.047
202502,40,LUKE,E. HONDA,5.008
202502,40,LUKE,CHUN-LI,4.756
202502,40,LUKE,JP,5.130
202502,40,LUKE,CAMMY,4.918
202502,40,LUKE,MARISA,4.875
202502,40,LUKE,M. BISON,5.197
202502,40,LUKE,DEE JAY,5.270
202502,40,LUKE,JURI,5.143
202502,40,LUKE,LILY,5.019
202502,40,LUKE,ED,4.797
202502,40,LUKE,MANON,5.076
202502,40,LUKE,KEN,4.965
202502,40,LUKE,TERRY,5.172
202502,40,LUKE,RASHID,5.325
202502,40,LUKE,ZANGIEF,5.076
202502,40,LUKE,GUILE,4.976
202502,40,LUKE,JAMIE,5.053
202502,40,LUKE,MAI,4.927
202502,40,LUKE,AKUMA,4.946
202502,40,LUKE,A.K.I.,5.048
202502,40,LUKE,RYU,5.082
202502,40,M. BISON,BLANKA,4.884
202502,40,M. BISON,KIMBERLY,4.971
202502,40,M. BISON,DHALSIM,5.463
202502,40,M. BISON,E. HONDA,4.565
202502,40,M. BISON,CHUN-LI,5.282
202502,40,M. BISON,JP,5.519
202502,40,M. BISON,CAMMY,4.902
202502,40,M. BISON,MARISA,4.704
202502,40,M. BISON,LUKE,4.854
202502,40,M. BISON,DEE JAY,4.954
202502,40,M. BISON,JURI,4.966
202502,40,M. BISON,LILY,5.089
202502,40,M. BISON,ED,4.905
202502,40,M. BISON,MANON,4.490
202502,40,M. BISON,KEN,4.910
202502,40,M. BISON,TERRY,5.128
202502,40,M. BISON,RASHID,5.230
202502,40,M. BISON,ZANGIEF,4.395
202502,40,M. BISON,GUILE,5.339
202502,40,M. BISON,JAMIE,4.928
202502,40,M. BISON,MAI,5.285
202502,40,M. BISON,AKUMA,5.207
202502,40,M. BISON,A.K.I.,5.273
202502,40,M. BISON,RYU,4.950
202502,40,DEE JAY,BLANKA,5.026
202502,40,DEE JAY,KIMBERLY,4.922
202502,40,DEE JAY,DHALSIM,5.862
202502,40,DEE JAY,E. HONDA,4.887
202502,40,DEE JAY,CHUN-LI,4.891
202502,40,DEE JAY,JP,4.860
202502,40,DEE JAY,CAMMY,5.369
202502,40,DEE JAY,MARISA,4.493
202502,40,DEE JAY,LUKE,4.709
202502,40,DEE JAY,M. BISON,5.037
202502,40,DEE JAY,JURI,4.871
202502,40,DEE JAY,LILY,4.887
202502,40,DEE JAY,ED,5.250
202502,40,DEE JAY,MANON,4.799
202502,40,DEE JAY,KEN,5.118
202502,40,DEE JAY,TERRY,4.937
202502,40,DEE JAY,RASHID,5.058
202502,40,DEE JAY,ZANGIEF,4.871
202502,40,DEE JAY,GUILE,4.919
202502,40,DEE JAY,JAMIE,5.155
202502,40,DEE JAY,MAI,5.012
202502,40,DEE JAY,AKUMA,5.205
202502,40,DEE JAY,A.K.I.,5.023
202502,40,DEE JAY,RYU,5.161
202502,40,JURI,BLANKA,4.727
202502,40,JURI,KIMBERLY,5.124
202502,40,JURI,DHALSIM,5.132
202502,40,JURI,E. HONDA,4.956
202502,40,JURI,CHUN-LI,4.846
202502,40,JURI,JP,5.235
202502,40,JURI,CAMMY,4.933
202502,40,JURI,MARISA,5.367
202502,40,JURI,LUKE,4.890
202502,40,JURI,M. BISON,5.021
202502,40,JURI,DEE JAY,5.133
202502,40,JURI,LILY,4.899
202502,40,JURI,ED,4.882
202502,40,JURI,MANON,5.125
202502,40,JURI,KEN,4.849
202502,40,JURI,TERRY,5.047
202502,40,JURI,RASHID,4.872
202502,40,JURI,ZANGIEF,4.959
202502,40,JURI,GUILE,4.874
202502,40,JURI,JAMIE,5.059
202502,40,JURI,MAI,5.015
202502,40,JURI,AKUMA,5.017
202502,40,JURI,A.K.I.,5.115
202502,40,JURI,RYU,4.961
202502,40,LILY,BLANKA,4.196
202502,40,LILY,KIMBERLY,4.658
202502,40,LILY,DHALSIM,3.719
202502,40,LILY,E. HONDA,4.955
202502,40,LILY,CHUN-LI,5.377
202502,40,LILY,JP,4.340
202502,40,LILY,CAMMY,5.170
202502,40,LILY,MARISA,5.392
202502,40,LILY,LUKE,4.983
202502,40,LILY,M. BISON,4.913
202502,40,LILY,DEE JAY,5.166
202502,40,LILY,JURI,5.057
202502,40,LILY,ED,4.988
202502,40,LILY,MANON,5.119
202502,40,LILY,KEN,5.086
202502,40,LILY,TERRY,4.894
202502,40,LILY,RASHID,4.889
202502,40,LILY,ZANGIEF,5.833
202502,40,LILY,GUILE,4.818
202502,40,LILY,JAMIE,5.299
202502,40,LILY,MAI,5.055
202502,40,LILY,AKUMA,4.983
202502,40,LILY,A.K.I.,4.955
202502,40,LILY,RYU,5.173
202502,40,ED,BLANKA,4.591
202502,40,ED,KIMBERLY,4.514
202502,40,ED,DHALSIM,4.331
202502,40,ED,E. HONDA,4.841
202502,40,ED,CHUN-LI,4.626
202502,40,ED,JP,5.000
202502,40,ED,CAMMY,4.983
202502,40,ED,MARISA,5.142
202502,40,ED,LUKE,5.201
202502,40,ED,M. BISON,5.113
202502,40,ED,DEE JAY,4.784
202502,40,ED,JURI,5.115
202502,40,ED,LILY,5.077
202502,40,ED,MANON,5.404
202502,40,ED,KEN,5.110
202502,40,ED,TERRY,4.831
202502,40,ED,RASHID,4.746
202502,40,ED,ZANGIEF,5.356
202502,40,ED,GUILE,4.789
202502,40,ED,JAMIE,5.206
202502,40,ED,MAI,4.972
202502,40,ED,AKUMA,4.936
202502,40,ED,A.K.I.,4.812
202502,40,ED,RYU,5.207
202502,40,MANON,BLANKA,4.926
202502,40,MANON,KIMBERLY,5.072
202502,40,MANON,DHALSIM,4.451
202502,40,MANON,E. HONDA,5.050
202502,40,MANON,CHUN-LI,4.954
202502,40,MANON,JP,4.659
202502,40,MANON,CAMMY,5.220
202502,40,MANON,MARISA,5.029
202502,40,MANON,LUKE,4.907
202502,40,MANON,M. BISON,5.460
202502,40,MANON,DEE JAY,5.136
202502,40,MANON,JURI,4.924
202502,40,MANON,LILY,4.845
202502,40,MANON,ED,4.583
202502,40,MANON,KEN,4.908
202502,40,MANON,TERRY,5.120
202502,40,MANON,RASHID,5.229
202502,40,MANON,ZANGIEF,5.315
202502,40,MANON,GUILE,5.002
202502,40,MANON,JAMIE,4.915
202502,40,MANON,MAI,4.957
202502,40,MANON,AKUMA,4.947
202502,40,MANON,A.K.I.,5.052
202502,40,MANON,RYU,4.987
202502,40,KEN,BLANKA,5.179
202502,40,KEN,KIMBERLY,5.204
202502,40,KEN,DHALSIM,5.098
202502,40,KEN,E. HONDA,5.372
202502,40,KEN,CHUN-LI,4.778
202502,40,KEN,JP,4.921
202502,40,KEN,CAMMY,4.850
202502,40,KEN,MARISA,4.987
202502,40,KEN,LUKE,5.027
202502,40,KEN,M. BISON,5.109
202502,40,KEN,DEE JAY,4.889
202502,40,KEN,JURI,5.129
202502,40,KEN,LILY,4.895
202502,40,KEN,ED,4.890
202502,40,KEN,MANON,5.069
202502,40,KEN,TERRY,5.010
202502,40,KEN,RASHID,5.182
202502,40,KEN,ZANGIEF,4.768
202502,40,KEN,GUILE,4.809
202502,40,KEN,JAMIE,4.902
202502,40,KEN,MAI,4.957
202502,40,KEN,AKUMA,4.969
202502,40,KEN,A.K.I.,4.973
202502,40,KEN,RYU,4.931
202502,40,TERRY,BLANKA,5.284
202502,40,TERRY,KIMBERLY,5.040
202502,40,TERRY,DHALSIM,5.125
202502,40,TERRY,E. HONDA,4.766
202502,40,TERRY,CHUN-LI,4.944
202502,40,TERRY,JP,4.933
202502,40,TERRY,CAMMY,4.955
202502,40,TERRY,MARISA,5.047
202502,40,TERRY,LUKE,4.839
202502,40,TERRY,M. BISON,4.855
202502,40,TERRY,DEE JAY,5.079
202502,40,TERRY,JURI,4.996
202502,40,TERRY,LILY,5.157
202502,40,TERRY,ED,5.150
202502,40,TERRY,MANON,4.882
202502,40,TERRY,KEN,4.971
202502,40,TERRY,RASHID,4.996
202502,40,TERRY,ZANGIEF,4.754
202502,40,TERRY,GUILE,4.996
202502,40,TERRY,JAMIE,4.954
202502,40,TERRY,MAI,5.052
202502,40,TERRY,AKUMA,4.993
202502,40,TERRY,A.K.I.,5.154
202502,40,TERRY,RYU,4.924
202502,40,RASHID,BLANKA,4.878
202502,40,RASHID,KIMBERLY,5.149
202502,40,RASHID,DHALSIM,5.679
202502,40,RASHID,E. HONDA,4.812
202502,40,RASHID,CHUN-LI,4.777
202502,40,RASHID,JP,5.032
202502,40,RASHID,CAMMY,4.882
202502,40,RASHID,MARISA,5.279
202502,40,RASHID,LUKE,4.684
202502,40,RASHID,M. BISON,4.757
202502,40,RASHID,DEE JAY,4.896
202502,40,RASHID,JURI,5.132
202502,40,RASHID,LILY,5.156
202502,40,RASHID,ED,5.298
202502,40,RASHID,MANON,4.768
202502,40,RASHID,KEN,4.783
202502,40,RASHID,TERRY,4.971
202502,40,RASHID,ZANGIEF,5.096
202502,40,RASHID,GUILE,5.227
202502,40,RASHID,JAMIE,5.019
202502,40,RASHID,MAI,4.918
202502,40,RASHID,AKUMA,4.998
202502,40,RASHID,A.K.I.,5.115
202502,40,RASHID,RYU,5.026
202502,40,ZANGIEF,BLANKA,4.634
202502,40,ZANGIEF,KIMBERLY,5.030
202502,40,ZANGIEF,DHALSIM,3.573
202502,40,ZANGIEF,E. HONDA,5.221
202502,40,ZANGIEF,CHUN-LI,4.899
202502,40,ZANGIEF,JP,4.232
202502,40,ZANGIEF,CAMMY,5.260
202502,40,ZANGIEF,MARISA,4.828
202502,40,ZANGIEF,LUKE,4.896
202502,40,ZANGIEF,M. BISON,5.615
202502,40,ZANGIEF,DEE JAY,5.126
202502,40,ZANGIEF,JURI,5.063
202502,40,ZANGIEF,LILY,4.166
202502,40,ZANGIEF,ED,4.628
202502,40,ZANGIEF,MANON,4.675
202502,40,ZANGIEF,KEN,5.205
202502,40,ZANGIEF,TERRY,5.204
202502,40,ZANGIEF,RASHID,4.887
202502,40,ZANGIEF,GUILE,5.161
202502,40,ZANGIEF,JAMIE,5.174
202502,40,ZANGIEF,MAI,5.204
202502,40,ZANGIEF,AKUMA,5.037
202502,40,ZANGIEF,A.K.I.,4.632
202502,40,ZANGIEF,RYU,4.873
202502,40,GUILE,BLANKA,5.340
202502,40,GUILE,KIMBERLY,4.974
202502,40,GUILE,DHALSIM,5.139
202502,40,GUILE,E. HONDA,5.047
202502,40,GUILE,CHUN-LI,5.085
202502,40,GUILE,JP,4.116
202502,40,GUILE,CAMMY,4.786
202502,40,GUILE,MARISA,4.233
202502,40,GUILE,LUKE,5.003
202502,40,GUILE,M. BISON,4.660
202502,40,GUILE,DEE JAY,5.041
202502,40,GUILE,JURI,5.130
202502,40,GUILE,LILY,5.228
202502,40,GUILE,ED,5.239
202502,40,GUILE,MANON,4.946
202502,40,GUILE,KEN,5.253
202502,40,GUILE,TERRY,5.045
202502,40,GUILE,RASHID,4.744
202502,40,GUILE,ZANGIEF,4.800
202502,40,GUILE,JAMIE,5.175
202502,40,GUILE,MAI,4.955
202502,40,GUILE,AKUMA,5.015
202502,40,GUILE,A.K.I.,5.424
202502,40,GUILE,RYU,5.164
202502,40,JAMIE,BLANKA,4.607
202502,40,JAMIE,KIMBERLY,4.906
202502,40,JAMIE,DHALSIM,4.811
202502,40,JAMIE,E. HONDA,4.671
202502,40,JAMIE,CHUN-LI,5.223
202502,40,JAMIE,JP,4.674
202502,40,JAMIE,CAMMY,5.180
202502,40,JAMIE,MARISA,4.807
202502,40,JAMIE,LUKE,4.908
202502,40,JAMIE,M. BISON,5.086
202502,40,JAMIE,DEE JAY,4.846
202502,40,JAMIE,JURI,4.937
202502,40,JAMIE,LILY,4.707
202502,40,JAMIE,ED,4.816
202502,40,JAMIE,MANON,5.072
202502,40,JAMIE,KEN,5.129
202502,40,JAMIE,TERRY,5.036
202502,40,JAMIE,RASHID,5.008
202502,40,JAMIE,ZANGIEF,4.848
202502,40,JAMIE,GUILE,4.851
202502,40,JAMIE,MAI,5.166
202502,40,JAMIE,AKUMA,5.014
202502,40,JAMIE,A.K.I.,4.952
202502,40,JAMIE,RYU,4.999
202502,40,MAI,BLANKA,5.135
202502,40,MAI,KIMBERLY,4.818
202502,40,MAI,DHALSIM,4.930
202502,40,MAI,E. HONDA,4.993
202502,40,MAI,CHUN-LI,4.906
202502,40,MAI,JP,4.915
202502,40,MAI,CAMMY,4.870
202502,40,MAI,MARISA,5.052
202502,40,MAI,LUKE,5.058
202502,40,MAI,M. BISON,4.720
202502,40,MAI,DEE JAY,5.000
202502,40,MAI,JURI,4.993
202502,40,MAI,LILY,4.879
202502,40,MAI,ED,5.025
202502,40,MAI,MANON,5.030
202502,40,MAI,KEN,5.038
202502,40,MAI,TERRY,4.948
202502,40,MAI,RASHID,5.056
202502,40,MAI,ZANGIEF,4.788
202502,40,MAI,GUILE,5.051
202502,40,MAI,JAMIE,4.843
202502,40,MAI,AKUMA,5.108
202502,40,MAI,A.K.I.,4.923
202502,40,MAI,RYU,5.045
202502,40,AKUMA,BLANKA,4.990
202502,40,AKUMA,KIMBERLY,4.865
202502,40,AKUMA,DHALSIM,4.880
202502,40,AKUMA,E. HONDA,4.908
202502,40,AKUMA,CHUN-LI,4.812
202502,40,AKUMA,JP,5.357
202502,40,AKUMA,CAMMY,4.573
202502,40,AKUMA,MARISA,4.834
202502,40,AKUMA,LUKE,5.055
202502,40,AKUMA,M. BISON,4.775
202502,40,AKUMA,DEE JAY,4.786
202502,40,AKUMA,JURI,4.954
202502,40,AKUMA,LILY,5.035
202502,40,AKUMA,ED,5.059
202502,40,AKUMA,MANON,5.034
202502,40,AKUMA,KEN,5.036
202502,40,AKUMA,TERRY,4.984
202502,40,AKUMA,RASHID,4.983
202502,40,AKUMA,ZANGIEF,4.961
202502,40,AKUMA,GUILE,5.030
202502,40,AKUMA,JAMIE,4.963
202502,40,AKUMA,MAI,4.881
202502,40,AKUMA,A.K.I.,5.142
202502,40,AKUMA,RYU,5.098
202502,40,A.K.I.,BLANKA,4.823
202502,40,A.K.I.,KIMBERLY,4.731
202502,40,A.K.I.,DHALSIM,4.777
202502,40,A.K.I.,E. HONDA,4.951
202502,40,A.K.I.,CHUN-LI,4.991
202502,40,A.K.I.,JP,4.738
202502,40,A.K.I.,CAMMY,4.847
202502,40,A.K.I.,MARISA,4.999
202502,40,A.K.I.,LUKE,4.936
202502,40,A.K.I.,M. BISON,4.727
202502,40,A.K.I.,DEE JAY,4.966
202502,40,A.K.I.,JURI,4.881
202502,40,A.K.I.,LILY,5.063
202502,40,A.K.I.,ED,5.180
202502,40,A.K.I.,MANON,4.956
202502,40,A.K.I.,KEN,5.055
202502,40,A.K.I.,TERRY,4.862
202502,40,A.K.I.,RASHID,4.911
202502,40,A.K.I.,ZANGIEF,5.372
202502,40,A.K.I.,GUILE,4.628
202502,40,A.K.I.,JAMIE,5.097
202502,40,A.K.I.,MAI,5.058
202502,40,A.K.I.,AKUMA,4.874
202502,40,A.K.I.,RYU,4.984
202502,40,RYU,BLANKA,4.907
202502,40,RYU,KIMBERLY,4.853
202502,40,RYU,DHALSIM,5.033
202502,40,RYU,E. HONDA,5.116
202502,40,RYU,CHUN-LI,4.810
202502,40,RYU,JP,4.659
202502,40,RYU,CAMMY,4.805
202502,40,RYU,MARISA,4.906
202502,40,RYU,LUKE,4.921
202502,40,RYU,M. BISON,5.025
202502,40,RYU,DEE JAY,4.849
202502,40,RYU,JURI,5.033
202502,40,RYU,LILY,4.900
202502,40,RYU,ED,4.808
202502,40,RYU,MANON,4.945
202502,40,RYU,KEN,5.069
202502,40,RYU,TERRY,5.034
202502,40,RYU,RASHID,4.960
202502,40,RYU,ZANGIEF,5.122
202502,40,RYU,GUILE,4.877
202502,40,RYU,JAMIE,5.005
202502,40,RYU,MAI,4.992
202502,40,RYU,AKUMA,4.861
202502,40,RYU,A.K.I.,5.000
202502,41,E. HONDA,ED,5.021
202502,41,E. HONDA,M. BISON,5.584
202502,41,E. HONDA,BLANKA,5.480
202502,41,E. HONDA,RASHID,4.859
202502,41,E. HONDA,CHUN-LI,4.828
202502,41,E. HONDA,JP,4.845
202502,41,E. HONDA,LILY,4.839
202502,41,E. HONDA,CAMMY,5.398
202502,41,E. HONDA,KIMBERLY,4.842
202502,41,E. HONDA,KEN,4.625
202502,41,E. HONDA,DHALSIM,5.268
202502,41,E. HONDA,TERRY,5.066
202502,41,E. HONDA,A.K.I.,4.833
202502,41,E. HONDA,DEE JAY,5.411
202502,41,E. HONDA,MARISA,5.044
202502,41,E. HONDA,LUKE,5.003
202502,41,E. HONDA,MAI,5.349
202502,41,E. HONDA,JURI,5.114
202502,41,E. HONDA,ZANGIEF,4.594
202502,41,E. HONDA,MANON,5.297
202502,41,E. HONDA,AKUMA,5.009
202502,41,E. HONDA,GUILE,4.850
202502,41,E. HONDA,JAMIE,5.414
202502,41,E. HONDA,RYU,5.097
202502,41,ED,E. HONDA,4.988
202502,41,ED,M. BISON,5.305
202502,41,ED,BLANKA,4.783
202502,41,ED,RASHID,4.748
202502,41,ED,CHUN-LI,4.816
202502,41,ED,JP,5.060
202502,41,ED,LILY,4.809
202502,41,ED,CAMMY,5.135
202502,41,ED,KIMBERLY,4.644
202502,41,ED,KEN,5.080
202502,41,ED,DHALSIM,4.578
202502,41,ED,TERRY,4.848
202502,41,ED,A.K.I.,5.107
202502,41,ED,DEE JAY,4.823
202502,41,ED,MARISA,5.147
202502,41,ED,LUKE,5.289
202502,41,ED,MAI,4.779
202502,41,ED,JURI,5.251
202502,41,ED,ZANGIEF,5.716
202502,41,ED,MANON,5.535
202502,41,ED,AKUMA,4.977
202502,41,ED,GUILE,5.105
202502,41,ED,JAMIE,5.261
202502,41,ED,RYU,5.425
202502,41,M. BISON,E. HONDA,4.472
202502,41,M. BISON,ED,4.702
202502,41,M. BISON,BLANKA,5.028
202502,41,M. BISON,RASHID,5.252
202502,41,M. BISON,CHUN-LI,5.162
202502,41,M. BISON,JP,5.542
202502,41,M. BISON,LILY,4.657
202502,41,M. BISON,CAMMY,5.097
202502,41,M. BISON,KIMBERLY,4.788
202502,41,M. BISON,KEN,4.710
202502,41,M. BISON,DHALSIM,5.477
202502,41,M. BISON,TERRY,5.104
202502,41,M. BISON,A.K.I.,5.513
202502,41,M. BISON,DEE JAY,4.905
202502,41,M. BISON,MARISA,4.826
202502,41,M. BISON,LUKE,4.902
202502,41,M. BISON,MAI,5.223
202502,41,M. BISON,JURI,5.138
202502,41,M. BISON,ZANGIEF,4.725
202502,41,M. BISON,MANON,4.889
202502,41,M. BISON,AKUMA,5.393
202502,41,M. BISON,GUILE,5.417
202502,41,M. BISON,JAMIE,5.023
202502,41,M. BISON,RYU,5.173
202502,41,BLANKA,E. HONDA,4.546
202502,41,BLANKA,ED,5.143
202502,41,BLANKA,M. BISON,4.920
202502,41,BLANKA,RASHID,4.703
202502,41,BLANKA,CHUN-LI,5.455
202502,41,BLANKA,JP,4.785
202502,41,BLANKA,LILY,5.725
202502,41,BLANKA,CAMMY,5.376
202502,41,BLANKA,KIMBERLY,5.232
202502,41,BLANKA,KEN,4.808
202502,41,BLANKA,DHALSIM,5.726
202502,41,BLANKA,TERRY,4.913
202502,41,BLANKA,A.K.I.,5.000
202502,41,BLANKA,DEE JAY,4.794
202502,41,BLANKA,MARISA,5.129
202502,41,BLANKA,LUKE,4.997
202502,41,BLANKA,MAI,5.084
202502,41,BLANKA,JURI,5.292
202502,41,BLANKA,ZANGIEF,5.379
202502,41,BLANKA,MANON,5.029
202502,41,BLANKA,AKUMA,4.931
202502,41,BLANKA,GUILE,4.244
202502,41,BLANKA,JAMIE,5.610
202502,41,BLANKA,RYU,5.086
202502,41,RASHID,E. HONDA,5.036
202502,41,RASHID,ED,5.226
202502,41,RASHID,M. BISON,4.708
202502,41,RASHID,BLANKA,5.357
202502,41,RASHID,CHUN-LI,4.800
202502,41,RASHID,JP,4.951
202502,41,RASHID,LILY,5.477
202502,41,RASHID,CAMMY,4.916
202502,41,RASHID,KIMBERLY,5.311
202502,41,RASHID,KEN,5.005
202502,41,RASHID,DHALSIM,5.769
202502,41,RASHID,TERRY,5.032
202502,41,RASHID,A.K.I.,4.701
202502,41,RASHID,DEE JAY,5.180
202502,41,RASHID,MARISA,5.257
202502,41,RASHID,LUKE,4.954
202502,41,RASHID,MAI,5.020
202502,41,RASHID,JURI,5.008
202502,41,RASHID,ZANGIEF,5.066
202502,41,RASHID,MANON,5.130
202502,41,RASHID,AKUMA,4.962
202502,41,RASHID,GUILE,5.345
202502,41,RASHID,JAMIE,5.134
202502,41,RASHID,RYU,5.071
202502,41,CHUN-LI,E. HONDA,5.126
202502,41,CHUN-LI,ED,5.187
202502,41,CHUN-LI,M. BISON,4.899
202502,41,CHUN-LI,BLANKA,4.599
202502,41,CHUN-LI,RASHID,5.266
202502,41,CHUN-LI,JP,4.611
202502,41,CHUN-LI,LILY,4.900
202502,41,CHUN-LI,CAMMY,4.997
202502,41,CHUN-LI,KIMBERLY,5.380
202502,41,CHUN-LI,KEN,5.141
202502,41,CHUN-LI,DHALSIM,4.507
202502,41,CHUN-LI,TERRY,4.891
202502,41,CHUN-LI,A.K.I.,4.985
202502,41,CHUN-LI,DEE JAY,5.398
202502,41,CHUN-LI,MARISA,4.898
202502,41,CHUN-LI,LUKE,5.312
202502,41,CHUN-LI,MAI,5.051
202502,41,CHUN-LI,JURI,5.133
202502,41,CHUN-LI,ZANGIEF,4.951
202502,41,CHUN-LI,MANON,5.092
202502,41,CHUN-LI,AKUMA,5.158
202502,41,CHUN-LI,GUILE,4.639
202502,41,CHUN-LI,JAMIE,4.940
202502,41,CHUN-LI,RYU,5.307
202502,41,JP,E. HONDA,5.162
202502,41,JP,ED,4.924
202502,41,JP,M. BISON,4.457
202502,41,JP,BLANKA,5.229
202502,41,JP,RASHID,5.045
202502,41,JP,CHUN-LI,5.332
202502,41,JP,LILY,5.249
202502,41,JP,CAMMY,4.923
202502,41,JP,KIMBERLY,4.723
202502,41,JP,KEN,5.028
202502,41,JP,DHALSIM,4.520
202502,41,JP,TERRY,5.099
202502,41,JP,A.K.I.,5.329
202502,41,JP,DEE JAY,5.150
202502,41,JP,MARISA,5.338
202502,41,JP,LUKE,4.910
202502,41,JP,MAI,5.112
202502,41,JP,JURI,4.634
202502,41,JP,ZANGIEF,5.746
202502,41,JP,MANON,5.091
202502,41,JP,AKUMA,4.678
202502,41,JP,GUILE,5.580
202502,41,JP,JAMIE,5.160
202502,41,JP,RYU,5.392
202502,41,LILY,E. HONDA,5.196
202502,41,LILY,ED,5.277
202502,41,LILY,M. BISON,5.331
202502,41,LILY,BLANKA,4.272
202502,41,LILY,RASHID,4.503
202502,41,LILY,CHUN-LI,4.969
202502,41,LILY,JP,4.736
202502,41,LILY,CAMMY,5.174
202502,41,LILY,KIMBERLY,4.885
202502,41,LILY,KEN,5.127
202502,41,LILY,DHALSIM,3.914
202502,41,LILY,TERRY,4.853
202502,41,LILY,A.K.I.,4.787
202502,41,LILY,DEE JAY,5.371
202502,41,LILY,MARISA,5.250
202502,41,LILY,LUKE,4.941
202502,41,LILY,MAI,5.031
202502,41,LILY,JURI,5.380
202502,41,LILY,ZANGIEF,5.498
202502,41,LILY,MANON,5.092
202502,41,LILY,AKUMA,5.111
202502,41,LILY,GUILE,4.807
202502,41,LILY,JAMIE,5.261
202502,41,LILY,RYU,5.086
202502,41,CAMMY,E. HONDA,4.598
202502,41,CAMMY,ED,4.944
202502,41,CAMMY,M. BISON,4.939
202502,41,CAMMY,BLANKA,4.605
202502,41,CAMMY,RASHID,5.140
202502,41,CAMMY,CHUN-LI,4.993
202502,41,CAMMY,JP,5.068
